"Condition","hour","id","day","phase","Trial","n","Mean","sum","sqrt","sd","se","mean_Temp","sd_Temp","se_Temp"
"KO",16,1011099,"Saline","dark",7,60,0.0441666666666667,2.65,0.210158670215308,0.0856340591727117,0.0110553095014684,35.3446666666667,0.257355960481742,0.0332245116331001
"KO",16,1011099,"Morphine Day 1","dark",7,60,0.113,6.78,0.336154726279432,0.136695876718592,0.0176473618008776,36.0076666666667,0.417085800491639,0.0538455453081236
"KO",16,1011099,"Morphine Day 6","dark",7,60,0.089,5.34,0.298328677803526,0.12636642978367,0.0163138359357281,35.5503333333333,0.421132318135917,0.054367948489671
"KO",16,1011099,"Morphine Day 10","dark",7,60,0.0903333333333333,5.42,0.300555042102663,0.139453736532114,0.0180033999718425,35.1143333333333,0.633246589361406,0.0817517831546457
"KO",16,1071184,"Saline","dark",6,60,0.0131666666666667,0.79,0.11474609652039,0.0341726259099579,0.00441166703484809,34.722,0.159923710625845,0.0206460622639197
"KO",16,1071184,"Morphine Day 1","dark",6,60,0.0971666666666667,5.83,0.311715682420161,0.136109273979685,0.0175716317129234,35.6126666666667,0.166731964609666,0.0215250040737893
"KO",16,1071184,"Morphine Day 6","dark",6,60,0.0318333333333333,1.91,0.178418982547635,0.052026449162223,0.00671658570558655,34.8168333333333,0.239409525507977,0.0309076368405272
"KO",16,1071184,"Morphine Day 10","dark",6,60,0.0588333333333333,3.53,0.242555835496352,0.0992530009223418,0.0128135073211113,34.767,0.224871337978115,0.029030764900954
"KO",16,1105705,"Saline","dark",6,60,0.159833333333333,9.59,0.399791612384919,0.170189243288386,0.0219713368319854,35.5996666666667,0.224340590542531,0.028962245701652
"KO",16,1105705,"Morphine Day 1","dark",6,60,0.1485,8.91,0.385356977359954,0.159573849860565,0.020600895433339,35.8275,0.266080305196681,0.0343508196926845
"KO",16,1105705,"Morphine Day 6","dark",6,60,0.0188333333333333,1.13,0.137234592334926,0.0405927131586683,0.00524049673469656,34.7938333333333,0.082361165496373,0.0106327807447229
"KO",16,1105705,"Morphine Day 10","dark",6,60,0.0313333333333333,1.88,0.177012240631357,0.0582649316474928,0.00752197033128843,35.084,0.120524278445944,0.0155596174411602
"KO",16,1110163,"Saline","dark",6,60,0.123166666666667,7.39,0.350951088709904,0.163006620086702,0.0210440641639119,35.0493333333333,0.251057874796181,0.0324114322673279
"KO",16,1110163,"Morphine Day 1","dark",6,60,0.102166666666667,6.13,0.319635208740631,0.149429328760405,0.0192912433908001,35.06,0.221749591557532,0.0286277491710206
"KO",16,1110163,"Morphine Day 6","dark",6,60,0.0656666666666667,3.94,0.256255081250434,0.0935978897825769,0.0120834356122693,35.1623333333333,0.2483325181043,0.0320595902313236
"KO",16,1110163,"Morphine Day 10","dark",6,60,0.0413333333333333,2.48,0.203306009093025,0.0800522428287984,0.0103347001100829,34.2305,0.174437837988304,0.0225198280492376
"KO",16,1110165,"Saline","dark",6,60,0.146166666666667,8.77,0.382317494586197,0.131640131775175,0.01699466793526,35.329,0.374327419446068,0.0483254620514473
"KO",16,1110165,"Morphine Day 1","dark",6,60,0.063,3.78,0.250998007960223,0.10330635696718,0.0133367933363749,34.88,0.132869248843123,0.0171533462664168
"KO",16,1110165,"Morphine Day 6","dark",6,60,0.151666666666667,9.1,0.389444048184931,0.150165633598784,0.0193862999366925,35.0281666666667,0.211848136098389,0.0273494767678047
"KO",16,1110165,"Morphine Day 10","dark",6,60,0.0483333333333333,2.9,0.219848432637882,0.085393737448833,0.0110242841003246,34.8375,0.229905102014295,0.0296806210436494
"KO",16,1110169,"Saline","dark",6,60,0.09,5.4,0.3,0.141097393938624,0.0182155952305852,34.9718333333333,0.290642139249188,0.0375217388339401
"KO",16,1110169,"Morphine Day 1","dark",6,60,0.0631666666666667,3.79,0.251329796615257,0.111803272543394,0.0144337404204018,34.9921666666667,0.305381626580754,0.0394245984661665
"KO",16,1110169,"Morphine Day 6","dark",6,60,0.0363333333333333,2.18,0.190613046073277,0.0810517028264888,0.0104637298409581,34.8595,0.26492995556549,0.0342023101938871
"KO",16,1110169,"Morphine Day 10","dark",6,60,0.0721666666666667,4.33,0.268638542779451,0.113048537148485,0.0145945033896398,34.7966666666667,0.231646038182503,0.0299053749365253
"KO",17,53375,"Saline","dark",6,60,0.0233333333333333,1.4,0.152752523165195,0.0512444016509606,0.00661562380601781,35.3955,0.431911105888504,0.0557594840049401
"KO",17,53375,"Morphine Day 1","dark",6,60,0.0316666666666667,1.9,0.177951304200522,0.0456652026653039,0.00589535231413029,35.2673333333333,0.262593755116127,0.0339007080127609
"KO",17,53375,"Morphine Day 6","dark",6,60,0.0198333333333333,1.19,0.140830867828517,0.0429620118625378,0.00554637188210581,35.6858333333333,0.282412678369712,0.0364593200027909
"KO",17,53375,"Morphine Day 10","dark",6,60,0.0318333333333333,1.91,0.178418982547635,0.0544461066658898,0.00702896214609412,35.9931666666667,0.29574663725278,0.0381807266925621
"KO",17,1011099,"Saline","dark",7,60,0.128833333333333,7.73,0.358933605745315,0.149780536250703,0.0193365840828329,35.9725,0.435565578164019,0.056231274347015
"KO",17,1011099,"Morphine Day 1","dark",7,60,0.047,2.82,0.216794833886788,0.0733068776110724,0.00946387720500495,35.6688333333333,0.347909454744428,0.0449149174737757
"KO",17,1011099,"Morphine Day 6","dark",7,60,0.0235,1.41,0.153297097167559,0.0576319414731632,0.00744025165117205,35.3696666666667,0.382108187123315,0.0493299548392702
"KO",17,1011099,"Morphine Day 10","dark",7,60,0.0433333333333333,2.6,0.208166599946613,0.104259563096989,0.0134598517185834,35.0218333333333,0.310497095522138,0.0400850026667671
"KO",17,1071184,"Saline","dark",6,60,0.0708333333333333,4.25,0.266145323711189,0.109965968027812,0.0141965454273764,35.1001666666667,0.227599794961829,0.0293830071829129
"KO",17,1071184,"Morphine Day 1","dark",6,60,0.0911666666666667,5.47,0.301938183518856,0.111782046808513,0.0144310001898116,35.6891666666667,0.166654943090498,0.0215150606384215
"KO",17,1071184,"Morphine Day 6","dark",6,60,0.0535,3.21,0.231300670124408,0.0928790903472295,0.0119906390041905,35.1415,0.107543054050814,0.0138837485779695
"KO",17,1071184,"Morphine Day 10","dark",6,60,0.067,4.02,0.258843582110896,0.110089331985207,0.0142124716457936,35.1151666666667,0.112060692796611,0.0144669732321913
"KO",17,1105705,"Saline","dark",6,53,0.271509433962264,14.39,0.52106567144868,0.189436372780852,0.0260210869975719,35.9262264150943,0.145948178567895,0.02004752411537
"KO",17,1105705,"Morphine Day 1","dark",6,60,0.173833333333333,10.43,0.41693324805457,0.168865523336623,0.0218004453210446,36.0255,0.196894749480227,0.02541900285642
"KO",17,1105705,"Morphine Day 6","dark",6,60,0.161,9.66,0.401248052954778,0.175766601790797,0.0226913707185076,35.1578333333333,0.202803166380077,0.0261817761982724
"KO",17,1105705,"Morphine Day 10","dark",6,60,0.0305,1.83,0.17464249196573,0.0575023949390702,0.00742352726553536,34.9578333333333,0.15589100567293,0.0201254422931595
"KO",17,1110163,"Saline","dark",6,60,0.154,9.24,0.392428337406972,0.139432262881312,0.0180006277354446,35.3181666666667,0.256386173684341,0.0330993126959099
"KO",17,1110163,"Morphine Day 1","dark",6,60,0.146333333333333,8.78,0.382535401411861,0.11654586158722,0.0150460060332232,35.3623333333333,0.205379901535672,0.0265144312764459
"KO",17,1110163,"Morphine Day 6","dark",6,60,0.0493333333333333,2.96,0.222111083319436,0.0758201857355398,0.00978834388866996,34.8756666666667,0.201816888533084,0.0260544482757344
"KO",17,1110163,"Morphine Day 10","dark",6,60,0.119833333333333,7.19,0.346169515314872,0.160438928310788,0.0207125765810349,35.1308333333333,0.351771746423616,0.0454135371854988
"KO",17,1110165,"Saline","dark",6,60,0.0308333333333333,1.85,0.175594229214212,0.0697523869141838,0.00900499442922833,34.7373333333333,0.305113852974322,0.0393900290422242
"KO",17,1110165,"Morphine Day 1","dark",6,60,0.0566666666666667,3.4,0.238047614284762,0.112002824823134,0.0144595025089395,34.8776666666667,0.151359563669179,0.0195404356459984
"KO",17,1110165,"Morphine Day 6","dark",6,60,0.0635,3.81,0.251992063367083,0.0845491532898698,0.0109152487542535,34.749,0.239990819033435,0.0309826815119724
"KO",17,1110165,"Morphine Day 10","dark",6,60,0.0376666666666667,2.26,0.194079021706795,0.0742503019834449,0.00958567276775846,34.6905,0.194146764334858,0.025064239499632
"KO",17,1110169,"Saline","dark",6,60,0.142333333333333,8.54,0.377270901784558,0.200595441307738,0.0258967601169999,35.0705,0.372005216839673,0.0480256669840777
"KO",17,1110169,"Morphine Day 1","dark",6,60,0.1605,9.63,0.400624512480203,0.158589385585351,0.020473801641911,35.096,0.31609481521118,0.0408076651711803
"KO",17,1110169,"Morphine Day 6","dark",6,60,0.0818333333333333,4.91,0.286065260619554,0.128768504237705,0.016623942414289,34.9958333333333,0.223199323146616,0.028814908714387
"KO",17,1110169,"Morphine Day 10","dark",6,60,0.0528333333333333,3.17,0.229855026774124,0.104493802697863,0.0134900919210235,34.9498333333333,0.368986204632422,0.0476359141840551
"KO",18,53375,"Saline","dark",6,60,0.0393333333333333,2.36,0.19832633040858,0.0559620533257079,0.00722467001833461,35.8733333333333,0.348287172893662,0.0449636806771606
"KO",18,53375,"Morphine Day 1","dark",6,60,0.00783333333333333,0.47,0.0885061203156784,0.0228548601563948,0.00295054975885388,34.88,0.201284013864212,0.0259856544517958
"KO",18,53375,"Morphine Day 6","dark",6,60,0.0108333333333333,0.65,0.104083299973307,0.0277575255739538,0.00358348114266165,35.6695,0.13172165053756,0.0170051919622307
"KO",18,53375,"Morphine Day 10","dark",6,60,0.017,1.02,0.130384048104053,0.0406848158074746,0.00525238713552884,36.017,0.235798678853705,0.030441478541937
"KO",18,1011099,"Saline","dark",7,60,0.0496666666666667,2.98,0.22286019533929,0.0848721204881685,0.0109569436402662,36.0343333333333,0.370859590894172,0.0478777673104807
"KO",18,1011099,"Morphine Day 1","dark",7,60,0.163833333333333,9.83,0.404763305319706,0.170215134727778,0.0219746794024378,36.2181666666667,0.328718578657797,0.042437386024354
"KO",18,1011099,"Morphine Day 6","dark",7,60,0.0441666666666667,2.65,0.210158670215308,0.086520139061821,0.0111697019232661,35.395,0.203740446380991,0.0263027785260814
"KO",18,1011099,"Morphine Day 10","dark",7,60,0.031,1.86,0.17606816861659,0.118560575949561,0.0153061045389803,34.807,0.383354064779612,0.0494907969530785
"KO",18,1071184,"Saline","dark",6,60,0.0448333333333333,2.69,0.211738832842097,0.0690981043343366,0.00892052691137961,35.586,0.0996298233207069,0.0128621548835562
"KO",18,1071184,"Morphine Day 1","dark",6,60,0.104,6.24,0.322490309931942,0.134507261476214,0.0173648127880447,35.628,0.151677624239422,0.0195814970890529
"KO",18,1071184,"Morphine Day 6","dark",6,60,0.158833333333333,9.53,0.398538998509974,0.185061525881481,0.0238913402587569,35.403,0.193909816536328,0.0250336496703778
"KO",18,1071184,"Morphine Day 10","dark",6,60,0.0763333333333333,4.58,0.276284877134695,0.104556637261726,0.0134982038283372,35.2998333333333,0.1473436162273,0.0190219790606103
"KO",18,1105705,"Saline","dark",6,60,0.187333333333333,11.24,0.432820209016785,0.198382157025244,0.0256110263447825,35.7175,0.171173665406842,0.0220984251809994
"KO",18,1105705,"Morphine Day 1","dark",6,60,0.155166666666667,9.31,0.393912003709796,0.193684101240774,0.0250045099510223,35.8245,0.255849697667615,0.0330300539399625
"KO",18,1105705,"Morphine Day 6","dark",6,60,0.0426666666666667,2.56,0.206559111797729,0.0731348108972174,0.00944166348776506,35.3408333333333,0.115630792724035,0.014927871150965
"KO",18,1105705,"Morphine Day 10","dark",6,59,0.074406779661017,4.39,0.272776061378225,0.182674302086798,0.0237821684528623,34.6706779661017,0.227572378837119,0.02962740017012
"KO",18,1110163,"Saline","dark",6,60,0.0481666666666667,2.89,0.219469056285087,0.0890342091304249,0.0114942669734961,34.8416666666667,0.212301086696299,0.0274079524385501
"KO",18,1110163,"Morphine Day 1","dark",6,60,0.160833333333333,9.65,0.401040313850532,0.143707467301432,0.0185525542528031,35.4038333333333,0.188626540421575,0.0243515816568494
"KO",18,1110163,"Morphine Day 6","dark",6,60,0.171333333333333,10.28,0.413924308700677,0.154924439391931,0.0200006591228489,35.356,0.303081350605321,0.039127634114682
"KO",18,1110163,"Morphine Day 10","dark",6,60,0.0836666666666667,5.02,0.289251908665555,0.143786172064062,0.0185627149939676,34.7083333333333,0.362258296587294,0.0467673449902686
"KO",18,1110165,"Saline","dark",6,60,0.144166666666667,8.65,0.379692858329817,0.136608951572426,0.0176361398127621,35.3576666666667,0.305322095369634,0.0394169130198582
"KO",18,1110165,"Morphine Day 1","dark",6,60,0.121833333333333,7.31,0.349046319753315,0.120035187872905,0.015496476119688,35.2648333333333,0.263171605203356,0.0339753081382423
"KO",18,1110165,"Morphine Day 6","dark",6,60,0.0931666666666667,5.59,0.30523215208537,0.138116772833183,0.0178307987004944,34.8321666666667,0.247441769672243,0.0319445951032229
"KO",18,1110165,"Morphine Day 10","dark",6,60,0.0538333333333333,3.23,0.232020114070598,0.0945119787344111,0.0122014439885161,34.7926666666667,0.15311308180299,0.0197668138636491
"KO",18,1110169,"Saline","dark",6,60,0.0771666666666667,4.63,0.277788888666676,0.138418325262089,0.0178697289516665,34.6945,0.345123043644201,0.0445551933475469
"KO",18,1110169,"Morphine Day 1","dark",6,60,0.0243333333333333,1.46,0.155991452757301,0.0649737017638979,0.0083880688291008,34.6006666666667,0.453800772633695,0.058585427830212
"KO",18,1110169,"Morphine Day 6","dark",6,60,0.1045,6.27,0.323264597504892,0.166798620081273,0.0215336092581717,35.005,0.259905458691477,0.033553650436683
"KO",18,1110169,"Morphine Day 10","dark",6,60,0.0463333333333333,2.78,0.215251790546173,0.095366672689609,0.012311784503669,34.8793333333333,0.285970643667402,0.0369186513476021
"KO",19,53375,"Saline","dark",6,60,0.0886666666666667,5.32,0.297769485788364,0.0983502331546902,0.0126969605034577,36.1101666666667,0.366117938146669,0.0472656225729949
"KO",19,53375,"Morphine Day 1","dark",6,60,0.0528333333333333,3.17,0.229855026774124,0.0873351554560423,0.0112749200873229,35.435,0.625203695620036,0.0807134500374576
"KO",19,53375,"Morphine Day 6","dark",6,60,0.024,1.44,0.154919333848297,0.0462930971901603,0.0059764131487284,35.6986666666667,0.182398954303673,0.0235476037461258
"KO",19,53375,"Morphine Day 10","dark",6,60,0.0506666666666667,3.04,0.225092573548455,0.0809240419465795,0.0104472488922298,36.1701666666667,0.412069977875927,0.0531980053928508
"KO",19,1011099,"Saline","dark",7,60,0.0425,2.55,0.206155281280883,0.088175960442742,0.0113834675443528,35.5748333333333,0.201431248873155,0.0260046624097163
"KO",19,1011099,"Morphine Day 1","dark",7,60,0.0565,3.39,0.237697286480094,0.126609301610258,0.016345190553716,35.3021666666667,0.27565694515544,0.0355871585951144
"KO",19,1011099,"Morphine Day 6","dark",7,60,0.201666666666667,12.1,0.449073119510249,0.196703051312073,0.0253942547293281,35.8426666666667,0.375774304182199,0.0485122540676779
"KO",19,1011099,"Morphine Day 10","dark",7,60,0.102333333333333,6.14,0.319895816373602,0.141401779609863,0.0182548912517696,35.2025,0.546395352611945,0.0705393367037064
"KO",19,1071184,"Saline","dark",6,60,0.146833333333333,8.81,0.383188378390229,0.14509484527127,0.018731663978539,35.6181666666667,0.129725808190716,0.0167475298231981
"KO",19,1071184,"Morphine Day 1","dark",6,60,0.0405,2.43,0.201246117974981,0.0700707874526703,0.00904609976199439,34.8746666666667,0.376236792849643,0.0485719610979053
"KO",19,1071184,"Morphine Day 6","dark",6,60,0.146666666666667,8.8,0.382970843102535,0.175795206994559,0.0226950636344338,35.4206666666667,0.177667244357293,0.0229367426187453
"KO",19,1071184,"Morphine Day 10","dark",6,60,0.0525,3.15,0.229128784747792,0.0806672386401723,0.0104140957279309,35.4905,0.122853433414354,0.0158603100546064
"KO",19,1105705,"Saline","dark",6,60,0.103833333333333,6.23,0.322231800623919,0.194300934396478,0.0250841427690033,35.1951666666667,0.260550210956312,0.0336368875961541
"KO",19,1105705,"Morphine Day 1","dark",6,60,0.024,1.44,0.154919333848297,0.0375612494151502,0.00484913644825399,35.1943333333333,0.204999931100994,0.0264653773042606
"KO",19,1105705,"Morphine Day 6","dark",6,60,0.0491666666666667,2.95,0.221735578260835,0.0920075838190852,0.0118781279952033,35.298,0.12005366031876,0.0154988609021933
"KO",19,1105705,"Morphine Day 10","dark",6,60,0.156333333333333,9.38,0.395390102725566,0.185344083742997,0.0239278183218233,35.1105,0.195529918816897,0.0252428039754377
"KO",19,1110163,"Saline","dark",6,60,0.180333333333333,10.82,0.424656724111762,0.137125040879331,0.0177027666557887,35.3258333333333,0.206071335901492,0.0266036950692398
"KO",19,1110163,"Morphine Day 1","dark",6,60,0.087,5.22,0.294957624075053,0.11312659775068,0.0146045809700496,35.3793333333333,0.167674691769173,0.0216467096267489
"KO",19,1110163,"Morphine Day 6","dark",6,60,0.153166666666667,9.19,0.391365132154957,0.161575837959855,0.0208593509856009,35.341,0.249865726653201,0.032257526603862
"KO",19,1110163,"Morphine Day 10","dark",6,60,0.11,6.6,0.33166247903554,0.127065977790534,0.0164041471950766,34.8338333333333,0.29691117011297,0.0383310672383497
"KO",19,1110165,"Saline","dark",6,60,0.159333333333333,9.56,0.399165796797939,0.18832775852956,0.024313009080452,35.3831666666667,0.147447108203295,0.0190353398172601
"KO",19,1110165,"Morphine Day 1","dark",6,60,0.041,2.46,0.202484567313166,0.0712527132995114,0.00919868573270332,35.1493333333333,0.222876926337801,0.02877328746534
"KO",19,1110165,"Morphine Day 6","dark",6,60,0.0906666666666667,5.44,0.301109061083632,0.159329811085575,0.0205693901629602,34.9233333333333,0.261486407377014,0.0337577500343595
"KO",19,1110165,"Morphine Day 10","dark",6,60,0.0458333333333333,2.75,0.214087209644419,0.0870474576711213,0.0112377784629983,34.8543333333333,0.218665960450837,0.0282296541069514
"KO",19,1110169,"Saline","dark",6,60,0.125666666666667,7.54,0.354494945897211,0.143046355727805,0.0184672051156483,35.1338333333333,0.334593564055474,0.0431958433778345
"KO",19,1110169,"Morphine Day 1","dark",6,60,0.0975,5.85,0.31224989991992,0.139692458818819,0.0180342188865351,34.5716666666667,0.30149439473479,0.0389227589927575
"KO",19,1110169,"Morphine Day 6","dark",6,60,0.1505,9.03,0.387943294825416,0.158396894764975,0.0204489511838572,34.8905,0.431714850178224,0.0557341475016898
"KO",19,1110169,"Morphine Day 10","dark",6,60,0.142666666666667,8.56,0.377712412645741,0.162134769916324,0.0209315087909031,35.0236666666667,0.385974297320547,0.049829067519553
"KO",20,53375,"Saline","dark",6,60,0.0885,5.31,0.29748949561287,0.100706403277135,0.0130011407582931,39.7841666666667,13.722872567257,1.77161523050377
"KO",20,53375,"Morphine Day 1","dark",6,60,0.0995,5.97,0.31543620591175,0.106252417719252,0.0137171281440312,35.9295,0.613120457100605,0.079153510652324
"KO",20,53375,"Morphine Day 6","dark",6,60,0.065,3.9,0.254950975679639,0.107978340577628,0.0139399438269422,36.2833333333333,0.485018492279529,0.0626156181067082
"KO",20,53375,"Morphine Day 10","dark",6,60,0.0238333333333333,1.43,0.154380482358792,0.0545580600910989,0.00704341527114031,36.1376666666667,0.121297598264074,0.0156594526003906
"KO",20,1011099,"Saline","dark",7,60,0.202666666666667,12.16,0.45018514709691,0.159648625474256,0.0206105489235566,36.1753333333333,0.341122109786673,0.044038675007564
"KO",20,1011099,"Morphine Day 1","dark",7,60,0.111833333333333,6.71,0.334414911948216,0.12324003953518,0.0159102206901899,35.9491666666667,0.505864896771175,0.0653068773541898
"KO",20,1011099,"Morphine Day 6","dark",7,60,0.115333333333333,6.92,0.339607616718667,0.143768489353799,0.0185604321658887,35.9153333333333,0.415975336078942,0.0537021849688925
"KO",20,1011099,"Morphine Day 10","dark",7,60,0.188,11.28,0.433589667773576,0.187858583667681,0.0242524388662347,36.0576666666667,0.2214847178159,0.0285935541180143
"KO",20,1071184,"Saline","dark",6,60,0.0288333333333333,1.73,0.169803808359334,0.0655379736389566,0.00846091601492865,35.2913333333333,0.352883841582067,0.0455571080531014
"KO",20,1071184,"Morphine Day 1","dark",6,60,0.0171666666666667,1.03,0.131021626713557,0.0443060108661348,0.00571988140738083,34.4258333333333,0.312612239730594,0.0403580666099064
"KO",20,1071184,"Morphine Day 6","dark",6,60,0.129,7.74,0.359165699921359,0.167126258980084,0.021575907258127,35.3433333333333,0.153883806778688,0.0198663140301619
"KO",20,1071184,"Morphine Day 10","dark",6,60,0.208166666666667,12.49,0.456252853872353,0.178016297736716,0.02298180521626,35.6385,0.250631913235732,0.0323564408663364
"KO",20,1105705,"Saline","dark",6,60,0.034,2.04,0.184390889145858,0.0744288990711884,0.00960872955264217,35.1011666666667,0.259334818376937,0.0334799810888534
"KO",20,1105705,"Morphine Day 1","dark",6,60,0.0733333333333333,4.4,0.270801280154532,0.138131191223056,0.017832660106623,34.8938333333333,0.318662946459622,0.0411392094897167
"KO",20,1105705,"Morphine Day 6","dark",6,60,0.154333333333333,9.26,0.392852813828962,0.173736276538064,0.022429256855467,35.5226666666667,0.144208731330978,0.0186172671607526
"KO",20,1105705,"Morphine Day 10","dark",6,60,0.0453333333333333,2.72,0.212916258968951,0.0967167218932968,0.0124860751064171,35.001,0.170678605691159,0.0220345132465253
"KO",20,1110163,"Saline","dark",6,60,0.0616666666666667,3.7,0.248327740429189,0.0753560287796957,0.00972842148333627,34.9651666666667,0.616261257790158,0.0795589862778039
"KO",20,1110163,"Morphine Day 1","dark",6,60,0.156666666666667,9.4,0.395811402901264,0.153718504192155,0.0198449735580043,35.1503333333333,0.20426774276538,0.0263708521965899
"KO",20,1110163,"Morphine Day 6","dark",6,60,0.0386666666666667,2.32,0.196638416050035,0.0745714687719255,0.00962713522186313,35.0538333333333,0.170920654271206,0.0220657615838419
"KO",20,1110163,"Morphine Day 10","dark",6,60,0.114,6.84,0.337638860322683,0.144892713084837,0.0187055688254794,35.1285,0.310471620472216,0.0400817138519641
"KO",20,1110165,"Saline","dark",6,60,0.0185,1.11,0.136014705087354,0.049052894314994,0.00633270142550814,34.7006666666667,0.331303878466591,0.0427711467945011
"KO",20,1110165,"Morphine Day 1","dark",6,60,0.0891666666666667,5.35,0.298607881119482,0.119096765480942,0.0153753263098287,35.2646666666667,0.107190099888583,0.0138381823915597
"KO",20,1110165,"Morphine Day 6","dark",6,60,0.198666666666667,11.92,0.445720390678581,0.143331625269024,0.0185040332550591,35.3463333333333,0.107387570954371,0.0138636757965316
"KO",20,1110165,"Morphine Day 10","dark",6,60,0.103333333333333,6.2,0.321455025366432,0.119030926997654,0.0153668265981849,34.9491666666667,0.287887052161538,0.037166058620346
"KO",20,1110169,"Saline","dark",6,60,0.021,1.26,0.144913767461894,0.0595946761357826,0.00769363960655035,34.4411666666667,0.439614976637075,0.0567540494419584
"KO",20,1110169,"Morphine Day 1","dark",6,60,0.1275,7.65,0.357071421427142,0.166505713242438,0.0214957951478783,34.9138333333333,0.271393714044004,0.0350367778252602
"KO",20,1110169,"Morphine Day 6","dark",6,60,0.0875,5.25,0.295803989154981,0.131234361457351,0.0169422832124828,34.8118333333333,0.499801627314944,0.0645241126332715
"KO",20,1110169,"Morphine Day 10","dark",6,60,0.015,0.9,0.122474487139159,0.0358669859057895,0.00463040796972596,34.4873333333333,0.299020245710274,0.0386033477271581
"KO",21,53375,"Saline","dark",6,60,0.0101666666666667,0.61,0.100829889748361,0.0255443560164234,0.00329776218137337,38.7643333333333,16.8918843583284,2.18073289352892
"KO",21,53375,"Morphine Day 1","dark",6,60,0.0183333333333333,1.1,0.135400640077266,0.0580229839517641,0.00749073501808142,34.7341666666667,0.768483630531894,0.0992108100961012
"KO",21,53375,"Morphine Day 6","dark",6,60,0.102833333333333,6.17,0.320676368529602,0.146404265783303,0.0189007094397486,37.208,2.07740858780307,0.268192295460986
"KO",21,53375,"Morphine Day 10","dark",6,60,0.0591666666666667,3.55,0.243241991988774,0.0933971230759816,0.0120575167418987,36.2501666666667,1.05490378975986,0.136187493653034
"KO",21,1011099,"Saline","dark",7,60,0.0316666666666667,1.9,0.177951304200522,0.0575242518249703,0.00742634897737171,35.4045,0.689080509920679,0.0889599113039634
"KO",21,1011099,"Morphine Day 1","dark",7,60,0.115166666666667,6.91,0.339362146779317,0.203198922880725,0.0262328681428112,35.7655,0.450530478285772,0.0581632346453219
"KO",21,1011099,"Morphine Day 6","dark",7,60,0.115166666666667,6.91,0.339362146779317,0.112136292174295,0.0144767330698831,35.4966666666667,0.403285938290189,0.0520639907585845
"KO",21,1011099,"Morphine Day 10","dark",7,60,0.1875,11.25,0.433012701892219,0.175070203836022,0.0226014661291351,35.554,0.192857196663969,0.0248977570291933
"KO",21,1071184,"Saline","dark",6,60,0.00633333333333333,0.38,0.0795822425754222,0.0288165834238896,0.00372020492317737,34.1371666666667,0.237551719019332,0.0306677950541605
"KO",21,1071184,"Morphine Day 1","dark",6,60,0.019,1.14,0.137840487520902,0.0414851413056837,0.00535570871306581,34.1851666666667,0.2502371191874,0.0323054731738574
"KO",21,1071184,"Morphine Day 6","dark",6,60,0.173333333333333,10.4,0.416333199893227,0.175031877645446,0.0225965182392076,35.4341666666667,0.296672459157568,0.038300249786522
"KO",21,1071184,"Morphine Day 10","dark",6,60,0.1715,10.29,0.414125584816973,0.185452492888729,0.0239418138823566,35.5881666666667,0.152042497032753,0.0196286019641215
"KO",21,1105705,"Saline","dark",6,60,0.0351666666666667,2.11,0.187527775720469,0.0679603989041342,0.00877364977191081,34.9813333333333,0.1730921834018,0.0223461047891284
"KO",21,1105705,"Morphine Day 1","dark",6,60,0.266333333333333,15.98,0.516074929960111,0.20482292200467,0.0264425255281876,35.7175,0.126767169465273,0.0163655712061619
"KO",21,1105705,"Morphine Day 6","dark",6,60,0.199166666666667,11.95,0.446280927966529,0.20924636089553,0.0270135890334299,35.3995,0.151068791154947,0.0195028970758265
"KO",21,1105705,"Morphine Day 10","dark",6,60,0.174333333333333,10.46,0.417532433869913,0.1825002128317,0.0235606761658828,35.2206666666667,0.166782784408767,0.0215315648816419
"KO",21,1110163,"Saline","dark",6,60,0.0216666666666667,1.3,0.147196014438797,0.0596647886583847,0.00770269109429697,33.9925,0.427902353030237,0.0552419562363025
"KO",21,1110163,"Morphine Day 1","dark",6,60,0.0453333333333333,2.72,0.212916258968951,0.0627739195187891,0.0081040781624145,34.9156666666667,0.192048428449848,0.024793345501719
"KO",21,1110163,"Morphine Day 6","dark",6,60,0.200333333333333,12.02,0.447586118342977,0.16367564728488,0.0211304352038019,35.3306666666667,0.268163033301345,0.0346196987348192
"KO",21,1110163,"Morphine Day 10","dark",6,60,0.246333333333333,14.78,0.496319789383149,0.167524009578659,0.0216272566396013,35.4391666666667,0.220025358066043,0.0284051515844369
"KO",21,1110165,"Saline","dark",6,60,0.037,2.22,0.192353840616713,0.0670769858736833,0.00865960164008552,34.751,0.15980602648741,0.0206308693069773
"KO",21,1110165,"Morphine Day 1","dark",6,60,0.115,6.9,0.339116499156263,0.121801449992761,0.0157244995788626,35.0656666666667,0.179994036310497,0.0232371301682403
"KO",21,1110165,"Morphine Day 6","dark",6,60,0.236166666666667,14.17,0.485969820736501,0.152538871585681,0.0196926836433538,35.4163333333333,0.0862979990079049,0.0111410237656213
"KO",21,1110165,"Morphine Day 10","dark",6,60,0.0795,4.77,0.281957443597434,0.115559435144204,0.0149186589270213,34.9783333333333,0.221850206500453,0.0286407385042977
"KO",21,1110169,"Saline","dark",6,60,0.0221666666666667,1.33,0.148884742894182,0.0664114464982408,0.00857368087617438,34.0773333333333,0.318576636692535,0.0411280669466986
"KO",21,1110169,"Morphine Day 1","dark",6,60,0.0103333333333333,0.62,0.101653004546513,0.0286395877885937,0.00369735488491562,33.5793333333333,0.258390498504713,0.0333580699175662
